date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-14 00:00:00,707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,2004,2003,26054 SE 23rd Pl,Sammamish,WA 98075,USA
2014-05-14 00:00:00,950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,1995,0,5491 175th Pl SE,Bellevue,WA 98006,USA
2014-05-14 00:00:00,420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,1999,0,4620 Kennedy Ave SE,Auburn,WA 98092,USA
2014-05-14 00:00:00,498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,1973,0,12901 NE 136th St,Kirkland,WA 98034,USA
2014-05-14 00:00:00,450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA
2014-05-14 00:00:00,955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,1972,2002,7590 86th Ave SE,Mercer Island,WA 98040,USA
2014-05-14 00:00:00,215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,1967,2011,4036 S 119th St,Tukwila,WA 98168,USA
2014-05-14 00:00:00,437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA
2014-05-14 00:00:00,773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,2007,0,1458-1462 29th Pl NE,Issaquah,WA 98029,USA
2014-05-14 00:00:00,1222500.0,4.0,3.5,4910,9444,1.5,0,0,3,3110,1800,2007,0,4531 205th Pl NE,Sammamish,WA 98074,USA
2014-05-15 00:00:00,256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,2003,0,833 SW 361st St,Federal Way,WA 98023,USA
2014-05-15 00:00:00,592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,1983,2009,24231 NE 5th Pl,Sammamish,WA 98074,USA
2014-05-15 00:00:00,252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,1979,2014,12902 SE 158th Pl,Renton,WA 98058,USA
2014-05-15 00:00:00,370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,1998,2006,12713 SE 302nd St,Auburn,WA 98092,USA
2014-05-15 00:00:00,465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,1959,1989,16231 NE 29th St,Bellevue,WA 98008,USA
2014-05-15 00:00:00,185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,1932,0,12208 20th Ave S,Seattle,WA 98168,USA
2014-05-15 00:00:00,582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,1986,0,21023-21029 NE 42nd St,Sammamish,WA 98074,USA
2014-05-15 00:00:00,245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,1990,0,12145 SE 260th Pl,Kent,WA 98030,USA
2014-05-15 00:00:00,302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,1963,0,1001 Whitman Ct NE,Renton,WA 98059,USA
2014-05-15 00:00:00,451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,1912,1971,4137 48th Ave SW,Seattle,WA 98116,USA
2014-05-15 00:00:00,250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,1957,2001,19415 107th Ave SE,Renton,WA 98055,USA
2014-05-15 00:00:00,255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,1989,0,1422 S 282nd Pl,Federal Way,WA 98003,USA
2014-05-15 00:00:00,840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA
2014-05-15 00:00:00,190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,1967,2011,29611 21st Ave S,Federal Way,WA 98003,USA
2014-05-15 00:00:00,349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,1957,2000,11515 4th Ave NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,1909,2004,5212 Wallingford Ave N,Seattle,WA 98103,USA
2014-05-15 00:00:00,300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,1955,2009,18218 Evanston Ave N,Shoreline,WA 98133,USA
2014-05-15 00:00:00,455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,1980,0,14013 101st Pl NE,Kirkland,WA 98034,USA
2014-05-15 00:00:00,335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,1991,0,4446 S 160th St,Tukwila,WA 98188,USA
2014-05-15 00:00:00,197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,1903,2005,4531 S Lucile St,Seattle,WA 98118,USA
2014-05-15 00:00:00,412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,1963,0,5419 156th Ave NE,Redmond,WA 98052,USA
2014-05-15 00:00:00,395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,1955,2005,1323 145th Ave SE,Bellevue,WA 98007,USA
2014-05-15 00:00:00,342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,1986,0,8121 NE 147th Pl,Kenmore,WA 98028,USA
2014-05-15 00:00:00,749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,1985,0,17013 NE 133rd St,Redmond,WA 98052,USA
2014-05-15 00:00:00,316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA
2014-05-15 00:00:00,390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,1996,0,15839 84th Ave NE,Kenmore,WA 98028,USA
2014-05-15 00:00:00,225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,1979,2014,3311 SE 17th St,Renton,WA 98058,USA
2014-05-15 00:00:00,550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,1980,0,4216 232nd Ave NE,Redmond,WA 98053,USA
2014-05-15 00:00:00,280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,1959,1989,13219 424th Ave SE,North Bend,WA 98045,USA
2014-05-15 00:00:00,1255000.0,4.0,2.5,3200,7535,2.0,0,0,3,3200,0,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA
2014-05-15 00:00:00,575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,1946,0,1106 25th Ave E,Seattle,WA 98112,USA
2014-05-15 00:00:00,1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA
2014-05-15 00:00:00,585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,1921,0,309 N 46th St,Seattle,WA 98103,USA
2014-05-15 00:00:00,620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA
2014-05-15 00:00:00,204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,1967,2011,29031 40th Ave S,Auburn,WA 98001,USA
2014-05-15 00:00:00,695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA
2014-05-15 00:00:00,689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,2003,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,1960,2001,2145 N 178th St,Shoreline,WA 98133,USA
2014-05-15 00:00:00,475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,1961,2004,11738 1st Ave NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,1969,0,26516 235th Ave SE,Maple Valley,WA 98038,USA
2014-05-15 00:00:00,2100000.0,4.0,1.75,3550,19865,2.0,0,0,3,3550,0,1962,2002,7822 NE 14th St,Medina,WA 98039,USA
2014-05-15 00:00:00,790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,1940,1996,1922 35th Ave W,Seattle,WA 98199,USA
2014-05-15 00:00:00,350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,1940,2001,18949 Mountain View Rd NE,Duvall,WA 98019,USA
2014-05-15 00:00:00,695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,1315 232nd Pl NE,Sammamish,WA 98074,USA
2014-05-15 00:00:00,263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,35219 26th Ct S,Federal Way,WA 98003,USA
2014-05-15 00:00:00,400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,1953,0,17228 11th Ave NE,Shoreline,WA 98155,USA
2014-05-15 00:00:00,525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,1991,0,12415 NE 160th St,Woodinville,WA 98072,USA
2014-05-15 00:00:00,349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,1994,0,18901-18937 114th Ct SE,Renton,WA 98055,USA
2014-05-15 00:00:00,1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA
2014-05-15 00:00:00,744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,1941,2005,4103 SW Kenyon St,Seattle,WA 98136,USA
2014-05-15 00:00:00,312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,1919,2001,7558 19th Ave SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
2014-05-15 00:00:00,495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA
2014-05-15 00:00:00,580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,1996,0,601 NE 76th St,Seattle,WA 98115,USA
2014-05-15 00:00:00,640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,1947,1988,8600-8698 30th Ave NE,Seattle,WA 98115,USA
2014-05-15 00:00:00,417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,1956,0,3825 138th Ave SE,Bellevue,WA 98006,USA
2014-05-15 00:00:00,174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,1970,0,26635 Timberlane Dr SE,Covington,WA 98042,USA
2014-05-15 00:00:00,295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,1986,0,4020 21st Ave SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA
2014-05-15 00:00:00,839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,USA
2014-05-15 00:00:00,343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,1960,2012,2816 SW 110th Pl,Seattle,WA 98146,USA
2014-05-15 00:00:00,467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,1946,0,12033 Dayton Ave N,Seattle,WA 98133,USA
2014-05-15 00:00:00,512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,1997,0,4530 48th Ave SW,Seattle,WA 98116,USA
2014-05-15 00:00:00,575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,1979,2014,4527-4553 NE 201st Pl,Lake Forest Park,WA 98155,USA
2014-05-15 00:00:00,465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,1924,2013,12215 Dayton Ave N,Seattle,WA 98133,USA
2014-05-15 00:00:00,270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,1969,2010,17620 SE 121st Pl,Renton,WA 98059,USA
2014-05-15 00:00:00,340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,1948,1994,2419 SW Barton St,Seattle,WA 98106,USA
2014-05-15 00:00:00,765000.0,5.0,3.75,3580,14275,2.0,0,0,3,3190,390,1999,0,170 Mt Quay Dr NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,497000.0,4.0,2.5,2240,7200,2.0,0,0,3,2240,0,1995,0,4417 47th Ave S,Seattle,WA 98118,USA
2014-05-15 00:00:00,803100.0,4.0,2.5,3310,5404,2.0,0,0,3,3310,0,2004,2003,19107 NE 64th Way,Redmond,WA 98052,USA
2014-05-15 00:00:00,344000.0,3.0,2.5,1232,1130,3.0,0,0,3,1232,0,2007,0,12331 A 10th Pl NE,Seattle,WA 98125,USA
2014-05-15 00:00:00,828950.0,4.0,3.5,3930,5680,2.0,0,1,3,2820,1110,2013,1923,19601-19853 Newport Way NW,Issaquah,WA 98027,USA
2014-05-15 00:00:00,386380.0,3.0,2.5,1720,3600,2.0,0,0,3,1720,0,2010,0,9881 244th Pl NE,Redmond,WA 98053,USA
2014-05-15 00:00:00,312000.0,3.0,2.25,1490,974,2.0,0,0,3,1220,270,2009,0,5021 Delridge Way SW,Seattle,WA 98106,USA
2014-05-15 00:00:00,720000.0,3.0,2.5,3150,151588,2.0,0,0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,USA
2014-05-15 00:00:00,914500.0,4.0,2.5,3950,10856,3.0,0,0,3,3950,0,2013,1923,25707 SE 30th St,Sammamish,WA 98075,USA
2014-05-15 00:00:00,819995.0,5.0,2.75,3030,10335,2.0,0,0,3,3030,0,2013,1923,8024 117th Pl SE,Newcastle,WA 98056,USA
2014-05-16 00:00:00,252700.0,2.0,1.5,1070,9643,1.0,0,0,3,1070,0,1985,0,13105 SE 277th Pl,Kent,WA 98030,USA
2014-05-16 00:00:00,437500.0,3.0,2.5,2320,36847,2.0,0,2,3,2320,0,1992,0,12711 470th Ave SE,North Bend,WA 98045,USA
2014-05-16 00:00:00,350000.0,1.0,1.0,700,5100,1.0,0,0,3,700,0,1942,1999,6849 26th Ave NE,Seattle,WA 98115,USA
2014-05-16 00:00:00,619000.0,3.0,2.5,2720,6439,2.0,0,0,3,2720,0,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA
2014-05-16 00:00:00,408200.0,3.0,2.5,1800,5761,2.0,0,0,4,1800,0,1990,0,8124 24th Ave SW,Seattle,WA 98106,USA
2014-05-16 00:00:00,451000.0,3.0,1.75,1560,4049,1.5,0,2,3,1000,560,1926,2003,4042 34th Ave SW,Seattle,WA 98126,USA
2014-05-16 00:00:00,317000.0,3.0,2.0,1760,11410,1.0,0,0,5,1060,700,1977,0,16703 133rd Pl SE,Renton,WA 98058,USA
2014-05-16 00:00:00,799000.0,4.0,3.25,3120,5000,2.0,0,0,3,2370,750,2005,0,2561 NE 85th St,Seattle,WA 98115,USA
2014-05-16 00:00:00,720000.0,2.0,1.0,2020,7200,1.0,0,3,4,1700,320,1947,1988,10835 41st Ave SW,Seattle,WA 98146,USA
2014-05-16 00:00:00,490000.0,3.0,2.0,1450,2400,1.5,0,0,3,1450,0,1900,2003,1746 NW 60th St,Seattle,WA 98107,USA
2014-05-16 00:00:00,239900.0,4.0,2.25,1860,7000,1.0,0,0,3,1120,740,1979,2014,401 SW 322nd St,Federal Way,WA 98023,USA
2014-05-16 00:00:00,446000.0,4.0,2.25,2270,7800,1.0,0,0,3,1290,980,1977,2004,11123 NE 141st Pl,Kirkland,WA 98034,USA
2014-05-16 00:00:00,275000.0,3.0,2.5,1480,15639,2.0,0,0,3,1480,0,1987,2000,44402 SE 142nd Pl,North Bend,WA 98045,USA
2014-05-16 00:00:00,239950.0,5.0,1.0,1460,6032,2.0,0,0,4,1460,0,1941,1998,13012 41st Ave S,Tukwila,WA 98168,USA
2014-05-16 00:00:00,248000.0,4.0,3.5,1850,6519,2.0,0,0,3,1130,720,1986,0,1501-1515 SW 327th St,Federal Way,WA 98023,USA
2014-05-16 00:00:00,619500.0,3.0,2.5,2170,5000,2.0,0,0,3,2170,0,2003,0,1778 26th Ave NE,Issaquah,WA 98029,USA
2014-05-16 00:00:00,363750.0,3.0,1.75,1726,197326,2.0,0,0,4,1726,0,1982,2011,28507 Vashon Hwy SW,Vashon,WA 98070,USA
2014-05-16 00:00:00,385000.0,3.0,1.75,1180,10541,1.0,0,0,4,940,240,1981,0,23013 NE 28th St,Sammamish,WA 98074,USA
2014-05-16 00:00:00,370000.0,4.0,1.5,1370,9957,1.0,0,0,3,900,470,1972,2002,12054 NE 137th Ct,Kirkland,WA 98034,USA
2014-05-16 00:00:00,425000.0,3.0,2.5,2670,13218,1.0,0,0,4,2670,0,1988,0,26010 141st Ave SE,Kent,WA 98042,USA2014-05-29 00:00:00,405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,0,1988,2000,6019 210th Ave NE,Redmond,WA 98053,USA
2014-05-29 00:00:00,300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,0,1916,0,723 N 105th St,Seattle,WA 98133,USA
2014-05-29 00:00:00,231000.0,4.0,2.0,1530,6375,2.0,0,0,3,1530,0,1942,1983,14904 133rd Ave SE,Renton,WA 98058,USA
2014-05-29 00:00:00,790000.0,5.0,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,0,465 129th Pl NE,Bellevue,WA 98005,USA
2014-05-29 00:00:00,400000.0,4.0,2.75,1240,3867,1.0,0,0,3,800,440,1987,2000,12001 Bartlett Ave NE,Seattle,WA 98125,USA
2014-05-29 00:00:00,950000.0,4.0,3.5,4140,13392,2.0,0,0,3,4140,0,2000,0,8507 146th Pl SE,Newcastle,WA 98059,USA
2014-05-29 00:00:00,450000.0,4.0,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,0,2503 SW Portland Ct,Seattle,WA 98106,USA
2014-05-29 00:00:00,595000.0,3.0,2.0,1480,5000,1.0,0,0,4,750,730,1928,0,7728 11th Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,332000.0,3.0,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,3109 SE 17th Ct,Renton,WA 98058,USA
2014-05-29 00:00:00,155000.0,3.0,1.0,1250,6250,1.0,0,0,2,1030,220,1949,0,8215 8th Ave S,Seattle,WA 98108,USA
2014-05-29 00:00:00,400000.0,5.0,2.0,1930,9747,1.0,0,0,4,1020,910,1962,0,20210 78th Pl NE,Kenmore,WA 98028,USA
2014-05-29 00:00:00,349000.0,4.0,1.75,1700,7800,1.0,0,0,5,1120,580,1981,0,4518 SE 4th St,Renton,WA 98059,USA
2014-05-29 00:00:00,529000.0,3.0,1.0,1590,6420,1.0,0,0,3,1590,0,1944,0,4531 SW Webster St,Seattle,WA 98136,USA
2014-05-29 00:00:00,405000.0,5.0,1.75,1880,10000,1.0,0,0,3,960,920,1963,2008,10414 NE 131st St,Kirkland,WA 98034,USA
2014-05-29 00:00:00,635200.0,4.0,1.75,1640,4240,1.0,0,0,5,920,720,1921,0,6517 Dibble Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,540000.0,3.0,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001,4118 35th Ave SW,Seattle,WA 98126,USA
2014-05-29 00:00:00,402000.0,2.0,1.0,710,1173,2.0,0,0,4,710,0,1943,0,2348 Fairview Ave E,Seattle,WA 98102,USA
2014-05-29 00:00:00,3100000.0,6.0,4.25,6980,15682,3.0,0,4,4,5330,1650,1999,0,5243 Forest Ave SE,Mercer Island,WA 98040,USA
2014-05-29 00:00:00,329932.0,3.0,1.5,1460,5040,1.0,0,0,3,1100,360,1971,0,11221 Palatine Ave N,Seattle,WA 98133,USA
2014-05-29 00:00:00,300000.0,3.0,2.5,2080,9827,2.0,0,0,3,2080,0,1989,0,4815 SW 330th Ct,Federal Way,WA 98023,USA
2014-05-29 00:00:00,525000.0,5.0,2.5,2630,9216,2.0,0,0,3,2630,0,2003,0,27831 NE 153rd Pl,Duvall,WA 98019,USA
2014-05-29 00:00:00,2750000.0,4.0,3.25,4430,21000,2.0,0,0,3,4430,0,1952,2007,3239 78th Pl NE,Medina,WA 98039,USA
2014-05-29 00:00:00,602500.0,4.0,2.5,2760,6850,2.0,0,0,3,2760,0,1999,0,7606 116th Ave SE,Newcastle,WA 98056,USA
2014-05-29 00:00:00,400000.0,4.0,2.0,1670,12056,1.0,0,0,3,1670,0,1955,2005,7221 NE 156th St,Kenmore,WA 98028,USA
2014-05-29 00:00:00,445000.0,4.0,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,3713 SW Sullivan St,Seattle,WA 98126,USA
2014-05-29 00:00:00,525000.0,3.0,3.0,2600,5238,1.5,0,3,3,1890,710,1989,0,28624 6th Pl S,Des Moines,WA 98198,USA
2014-05-29 00:00:00,395000.0,2.0,1.0,1320,1824,1.5,0,0,4,1320,0,1909,1989,2000 30th Ave S,Seattle,WA 98144,USA
2014-05-29 00:00:00,510000.0,3.0,1.5,2240,3800,2.0,0,0,3,1370,870,1929,0,8205 20th Ave NE,Seattle,WA 98115,USA
2014-05-29 00:00:00,723000.0,4.0,2.25,1960,8680,1.0,0,0,4,1290,670,1959,0,233 111th Ave SE,Bellevue,WA 98004,USA
2014-05-29 00:00:00,503000.0,3.0,2.0,2590,108900,2.0,0,0,3,1980,610,1988,2000,21409 SE 215th St,Maple Valley,WA 98038,USA
2014-05-29 00:00:00,672500.0,4.0,2.75,2620,6707,2.0,0,0,3,2620,0,2000,0,22615 SE 14th Pl,Sammamish,WA 98075,USA
2014-05-29 00:00:00,860000.0,3.0,2.5,2770,9136,2.0,0,0,3,2770,0,1991,0,17012 SE 47th Way,Bellevue,WA 98006,USA
2014-05-29 00:00:00,475300.0,3.0,1.0,2110,10005,1.0,0,0,5,1110,1000,1924,1956,9719 130th Ave NE,Kirkland,WA 98033,USA
2014-05-29 00:00:00,295000.0,4.0,2.5,2290,4539,2.0,0,0,3,2290,0,2001,0,530 Olympia Ave SE,Renton,WA 98058,USA
2014-05-29 00:00:00,1425000.0,4.0,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003,2611 1st Ave N,Seattle,WA 98109,USA
2014-05-29 00:00:00,250000.0,2.0,1.0,1110,26051,1.0,0,0,3,1110,0,1951,1994,3218 S 148th St,SeaTac,WA 98168,USA
2014-05-29 00:00:00,658000.0,4.0,2.75,3310,6166,2.0,0,0,3,3310,0,2008,0,8830 McIntosh Ct SE,Snoqualmie,WA 98065,USA
2014-05-29 00:00:00,83000.0,2.0,1.0,900,8580,1.0,0,0,3,900,0,1918,0,14440 51st Ave S,Tukwila,WA 98168,USA
2014-05-29 00:00:00,685000.0,3.0,1.75,1940,7313,1.0,0,1,4,1440,500,1960,2001,8750 Fauntlee Crest SW,Seattle,WA 98136,USA
2014-05-29 00:00:00,210000.0,3.0,1.75,1590,7617,2.0,0,0,3,1590,0,1986,0,1626 S 245th Pl,Des Moines,WA 98198,USA
2014-05-29 00:00:00,650880.0,3.0,2.5,2930,6050,2.0,0,0,3,2930,0,2008,0,34303 Elm Ave SE,Snoqualmie,WA 98065,USA
2014-05-29 00:00:00,350000.0,4.0,2.5,2040,22653,2.0,0,0,3,2040,0,2011,0,2471 S 116th Way,Seattle,WA 98168,USA
2014-05-29 00:00:00,305000.0,2.0,2.25,1000,905,3.0,0,0,3,1000,0,2006,0,7534 24th Ave NW,Seattle,WA 98117,USA
2014-05-29 00:00:00,645000.0,3.0,3.25,1730,1229,2.0,0,2,3,1320,410,2008,0,1949-1953 9th Ave W,Seattle,WA 98119,USA
2014-05-30 00:00:00,385000.0,3.0,1.0,1220,4800,1.0,0,0,3,1220,0,1901,0,1915 E Marion St,Seattle,WA 98122,USA
2014-05-30 00:00:00,860000.0,3.0,2.25,3060,12095,2.0,0,0,3,3060,0,1983,2009,4651 175th Ave SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,395000.0,4.0,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0,24923 161st Pl SE,Covington,WA 98042,USA
2014-05-30 00:00:00,260000.0,3.0,1.75,1050,5850,1.0,0,0,3,1050,0,1980,0,16241 19th Ave SW,Burien,WA 98166,USA
2014-05-30 00:00:00,196440.0,3.0,2.0,1560,7352,1.0,0,0,3,1560,0,1992,0,130 Main St,Algona,WA 98001,USA
2014-05-30 00:00:00,425000.0,3.0,1.75,1680,3000,1.0,0,2,4,840,840,1900,1971,927 N 79th St,Seattle,WA 98103,USA
2014-05-30 00:00:00,2400000.0,4.0,3.25,4140,20734,1.0,0,1,3,3300,840,1977,2005,9415 NE 27th St,Clyde Hill,WA 98004,USA
2014-05-30 00:00:00,369000.0,3.0,2.0,1550,8509,1.0,0,0,3,1150,400,1959,1989,8102 7th Ave SW,Seattle,WA 98106,USA
2014-05-30 00:00:00,1385000.0,6.0,2.75,5700,20000,1.0,0,4,4,2850,2850,1977,0,4600-4748 136th Ave SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,349900.0,3.0,2.5,2200,7278,2.0,0,0,3,2200,0,1990,2009,15637 156th Pl SE,Renton,WA 98058,USA
2014-05-30 00:00:00,650000.0,2.0,2.5,1740,2500,2.0,0,2,3,1210,530,1994,0,319 25th Ave E,Seattle,WA 98112,USA
2014-05-30 00:00:00,299950.0,3.0,1.0,1210,9525,1.0,0,0,3,1210,0,1955,2005,8430 8th Ave SW,Seattle,WA 98106,USA
2014-05-30 00:00:00,625000.0,4.0,3.25,4240,25639,2.0,0,3,3,3550,690,1989,0,30924 36th Ave SW,Federal Way,WA 98023,USA
2014-05-30 00:00:00,190000.0,3.0,2.25,1590,11745,1.0,0,0,3,1090,500,1978,0,27523-27527 43rd Ave S,Auburn,WA 98001,USA
2014-05-30 00:00:00,715000.0,4.0,1.75,3420,7200,1.0,0,3,5,1770,1650,1947,0,10718 Exeter Ave NE,Seattle,WA 98125,USA
2014-05-30 00:00:00,659000.0,4.0,2.5,3190,11375,1.0,0,0,5,2210,980,1946,0,10326 Fischer Pl NE,Seattle,WA 98125,USA
2014-05-30 00:00:00,490000.0,3.0,1.75,1920,5405,1.0,0,2,4,960,960,1947,1988,4832 38th Ave SW,Seattle,WA 98126,USA
2014-05-30 00:00:00,415000.0,2.0,1.75,1340,4664,1.0,0,0,3,1340,0,2004,2003,13283 228th Pl NE,Redmond,WA 98053,USA
2014-05-30 00:00:00,750000.0,3.0,1.75,1700,8400,1.0,0,0,3,1460,240,1947,2012,3621 45th Ave W,Seattle,WA 98199,USA
2014-05-30 00:00:00,700000.0,4.0,2.5,2310,3570,1.5,0,0,3,1490,820,1927,2014,8216 Linden Ave N,Seattle,WA 98103,USA
2014-05-30 00:00:00,425000.0,3.0,1.75,1510,44000,1.0,0,0,3,1240,270,1989,0,12629 468th Ave SE,North Bend,WA 98045,USA
2014-05-30 00:00:00,642000.0,3.0,2.5,2670,10082,1.0,0,0,3,2670,0,1987,2000,2834 220th Pl NE,Sammamish,WA 98074,USA
2014-05-30 00:00:00,655000.0,4.0,2.25,2060,8470,1.0,0,0,3,1440,620,1983,2009,4730 162nd Ct SE,Bellevue,WA 98006,USA
2014-05-30 00:00:00,1365000.0,3.0,2.5,2090,6000,1.5,0,0,4,2090,0,1928,0,3832 43rd Ave NE,Seattle,WA 98105,USA
2014-05-30 00:00:00,458000.0,5.0,2.5,3090,23265,1.0,0,0,3,2990,100,1957,2000,9631 NE 198th St,Bothell,WA 98011,USA
2014-05-30 00:00:00,330000.0,2.0,2.5,1240,1546,2.0,0,0,3,1240,0,2007,0,4346 28th Ave S,Seattle,WA 98108,USA
2014-05-30 00:00:00,384950.0,3.0,2.5,1860,3690,2.0,0,0,3,1860,0,2000,0,7556 NE 203rd St,Kenmore,WA 98028,USA
